64,7,6,3.0,2.8,2.6,2.2,1.2,1,1,1.0,1,1.0,1,0.1435,0,0,0,South
64,7.0,7,6.0,2.8,2.6,2.4,1.1,1,1,1,1.0,1,1.0,1,0.248,0,0,Stop
64,8.399999999999999,8.0,8,5.2,4.5,2.4,2.2,1,1,1.0,1,1.0,1,0.248,0,0,0,North
63,6.0,6,3.0,2.2,1.4,1.3,1.2,1,1,1.0,1,1.0,1,0.248,0,0,0,South
62,7,6.0,5.6,3.0,2.6,2.2,1.2,1,1,1.0,1,1.0,1,0.2525,0,0,0,West
63,7.0,6,3.0,2.8,1.3,1.2,1.1,1,1,1,1.0,1,1.0,1,0.2525,0,0,Stop
62,8.0,5,3.0,2.8,2.6,2.2,1.2,1,1,1.0,1,1.0,1,0.2525,0,0,0,East
63,8.0,7.5,7,5.6,2.6,2.4,2.2,1,1,1.0,1,1.0,1,0.2525,0,0,0,North
62,8.0,5,3.0,2.8,2.6,2.2,1.2,1,1,1.0,1,1.0,1,0.2525,0,0,0,South
61,8,6.0,6.0,2.8,2.6,2.2,1.2,1,1,1.0,1,1.0,1,0.257,0,0,0,West
62,7.0,7,5.2,3.0,2.8,2.4,1.1,1,1,1,1.0,1,1.0,1,0.257,0,0,Stop
62,8.0,6,3.0,2.8,2.6,1.2,1.1,1,1,1.0,1,1.0,1,0.257,0,0,0,East
60,9,4.5,4.0,2.8,2.2,1.3,1.2,1,1,1.0,1,1.0,1,0.2615,0,0,0,West
61,8,5.6,5.0,4.5,2.6,2.4,1.1,1,1,1,1.0,1,1.0,1,0.2615,0,0,Stop
61,7,6.0,4.8,4.5,2.8,2.6,2.2,1,1,1.0,1,1.0,1,0.2615,0,0,0,East
60,9,5.0,4.5,4.199999999999999,2.6,1.2,1.1,1,1,1,1.0,1,1.0,1,0.266,0,0,Stop
60,8,7.5,6.0,5.2,4.199999999999999,2.4,2.2,1,1,1.0,1,1.0,1,0.266,0,0,0,East
59,10,4.5,4.199999999999999,4.0,2.6,2.4,2.2,1,1,1.0,1,1.0,1,0.266,0,0,0,North
59,8,6.0,3.0,2.8,2.6,2.2,1.2,1,1,1.0,1,1.0,1,0.266,0,0,0,South
59,8,5.0,3.0,2.8,2.6,2.4,1.1,1,1,1,1.0,1,1.0,1,0.2705,0,0,Stop
59,9,4.5,4.199999999999999,4.0,3.9000000000000004,2.4,1.1,1,1,1.0,1,1.0,1,0.2705,0,0,0,North
58,7,6.0,3.0,2.2,1.4,1.3,1.2,1,1,1.0,1,1.0,1,0.2705,0,0,0,South
57,8,5.6,4.0,3.0,2.6,2.2,1.2,1,1,1.0,1,1.0,1,0.275,0,0,0,West
58,7,5.0,3.0,2.8,1.3,1.2,1.1,1,1,1,1.0,1,1.0,1,0.275,0,0,Stop
57,6.0,6,3.0,2.8,2.6,2.2,1.2,1,1,1.0,1,1.0,1,0.275,0,0,0,East
58,8,4.5,4.0,2.8,2.6,2.4,2.2,1,1,1.0,1,1.0,1,0.275,0,0,0,North
57,6.0,6,3.0,2.8,2.6,2.2,1.2,1,1,1.0,1,1.0,1,0.275,0,0,0,South
56,9,8.399999999999999,4.5,4.0,2.6,2.2,1.2,1,1,1.0,1,1.0,1,0.2795,0,0,0,West
57,8,5.2,5.0,3.0,2.8,2.4,1.1,1,1,1,1.0,1,1.0,1,0.2795,0,0,Stop
57,7,6.0,3.0,2.8,2.6,1.2,1.1,1,1,1.0,1,1.0,1,0.2795,0,0,0,East
55,11.2,10,4.5,4.0,2.6,2.2,1.2,1,1,1.0,1,1.0,1,0.284,0,0,0,West
56,10.5,9,7.800000000000001,5.0,4.199999999999999,2.4,1.1,1,1,1,1.0,1,1.0,1,0.284,0,0,Stop
56,8,6.0,4.8,4.5,2.8,2.6,2.2,1,1,1.0,1,1.0,1,0.284,0,0,0,East
54,12.6,11,6.0,2.6,2.2,2.0,1.2,1,1,1.0,1,1.0,1,0.2885,0,0,0,West
55,10.5,10.4,10,4.199999999999999,3.0,2.4,1.1,1,1,1,1.0,1,1.0,1,0.2885,0,0,Stop
55,9.799999999999999,9,7.5,7.199999999999999,4.0,3.9000000000000004,2.2,1,1,1.0,1,1.0,1,0.2885,0,0,0,East
53,12,12.0,5.6,4.0,3.9000000000000004,2.2,1.2,1,1,1.0,1,1.0,1,0.293,0,0,0,West
54,12.0,11.700000000000001,11,5.6,3.0,2.4,1.1,1,1,1,1.0,1,1.0,1,0.293,0,0,Stop
54,10,9.799999999999999,9.6,9.0,3.9000000000000004,2.2,2.0,1,1,1.0,1,1.0,1,0.293,0,0,0,East
52,13,6.0,6.0,5.6,3.9000000000000004,2.4,2.2,1,1,1.0,1,1.0,1,0.2975,0,0,0,West
53,12,11.2,7.5,5.2,5.0,3.5999999999999996,1.1,1,1,1,1.0,1,1.0,1,0.2975,0,0,Stop
53,11.2,11,10.799999999999999,7.5,5.2,4.0,2.2,1,1,1.0,1,1.0,1,0.2975,0,0,0,East
52,14,5.5,4.5,4.199999999999999,3.9000000000000004,2.4,1.1,1,1,1.0,1,1.0,1,0.302,0,0,0,West
52,13,6.0,5.6,5.2,5.0,3.5999999999999996,2.2,1,1,1,1.0,1,1.0,1,0.302,0,0,Stop
52,12,10.4,7.5,7.0,4.8,4.0,3.3000000000000003,1,1,1.0,1,1.0,1,0.302,0,0,0,East
52,15,7.5,4.8,4.199999999999999,4.0,2.6,2.2,1,1,1.0,1,1.0,1,0.3015,0,0,0,West
52,14,5.0,4.5,4.199999999999999,3.9000000000000004,2.4,1.1,1,1,1,1.0,1,1.0,1,0.3015,0,0,Stop
52,13,6.0,6.0,5.6,5.2,3.5999999999999996,2.2,1,1,1.0,1,1.0,1,0.3015,0,0,0,East
51,15,6.0,4.5,2.8,2.6,2.2,1.2,1,1,1.0,1,1.0,1,0.3015,0,0,0,North
52,13,9.0,6.5,4.4,4.199999999999999,4.0,2.4,1,1,1.0,1,1.0,1,0.3015,0,0,0,South
51,15,6.0,5.5,4.199999999999999,2.6,2.4,1.1,1,1,1,1.0,1,1.0,1,0.306,0,0,Stop
50,16,6.0,4.5,2.8,2.2,1.3,1.2,1,1,1.0,1,1.0,1,0.306,0,0,0,North
51,14,6.0,4.5,4.199999999999999,3.9000000000000004,3.5999999999999996,2.2,1,1,1.0,1,1.0,1,0.306,0,0,0,South
49,17,6.0,5.0,4.199999999999999,2.6,2.2,1.2,1,1,1.0,1,1.0,1,0.3105,0,0,0,West
50,16,6.0,6.0,4.199999999999999,2.6,1.2,1.1,1,1,1,1.0,1,1.0,1,0.3105,0,0,Stop
49,17,7.0,6.0,4.5,2.6,2.4,2.2,1,1,1.0,1,1.0,1,0.3105,0,0,0,North
50,15,6.0,5.6,5.0,3.9000000000000004,2.4,2.2,1,1,1.0,1,1.0,1,0.3105,0,0,0,South
48,18,7.0,4.5,3.9000000000000004,3.5,2.4,2.2,1,1,1.0,1,1.0,1,0.315,0,0,0,West
49,17,9.0,5.6,4.5,3.9000000000000004,2.4,1.1,1,1,1,1.0,1,1.0,1,0.315,0,0,Stop
